id,position_code,position_name,level,sort,city_only,deleted,parent_code,parent_name,g_parent_code,g_parent_name,combine_code,combine_name,mark,belong
79,18000002,法务,2,682,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
80,18000003,咨询/调研,2,687,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
81,18000004,英语翻译,2,698,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
82,18000005,日语翻译,2,700,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
83,18000006,韩语/朝鲜语翻译,2,702,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
84,18000007,法语翻译,2,704,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
85,18000008,德语翻译,2,706,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
86,18000009,俄语翻译,2,708,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
87,18000010,西班牙语翻译,2,710,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
88,18000011,其他语种翻译,2,712,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
89,19000000,教育培训,1,714,,0,0,,0,,,,0,1
90,19000001,教师,2,715,,0,19000000,教育培训,19000000,教育培训,,,11,1
91,19000002,教务管理,2,733,,0,19000000,教育培训,19000000,教育培训,,,11,1
92,19000003,体育教师,2,746,,0,19000000,教育培训,19000000,教育培训,,,11,1
93,20000000,销售,1,762,,0,0,,0,,,,0,1
94,20000001,销售,2,763,,0,20000000,销售,20000000,销售,,,11,1
95,20000002,市场营销,2,782,,0,20000000,销售,20000000,销售,,,11,1
96,20000003,房地产销售,2,799,,0,20000000,销售,20000000,销售,,,11,1
97,20000004,软件销售,2,804,,0,20000000,销售,20000000,销售,,,11,1
98,20000005,银行/保险销售,2,808,,0,20000000,销售,20000000,销售,,,11,1
99,20000006,医疗销售,2,813,,0,20000000,销售,20000000,销售,,,11,1
100,20000007,汽车销售,2,821,,0,20000000,销售,20000000,销售,,,11,1
101,20000008,店员/营业员,2,825,,0,20000000,销售,20000000,销售,,,21,1
102,20000009,广告/会展销售,2,830,,0,20000000,销售,20000000,销售,,,11,1
103,21000000,物流/仓储/运输,1,833,,0,0,,0,,,,0,1
104,21000001,物流专员,2,834,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,11,1
105,21000002,仓储,2,851,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,21,1
106,21000003,运输,2,859,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,22,1
107,21000004,采购,2,865,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
108,21000005,外贸文员,2,872,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
109,22000000,房地产/建筑,1,878,,0,0,,0,,,,0,1
110,22000001,地产策划/开发,2,879,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
111,22000002,土木/土建/结构工程师,2,884,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
112,22000003,建筑设计师,2,887,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
113,22000004,城规/园林,2,893,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
114,22000005,室内设计,2,897,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
115,22000006,工程造价,2,900,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
116,22000007,房地产销售,2,906,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
117,22000008,物业经理,2,911,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,23,1
118,23000000,生物/医疗,1,915,,0,0,,0,,,,0,1
119,23000001,医师/医技,2,916,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
120,23000002,护士,2,955,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
121,23000003,生物制药,2,958,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
122,23000004,健康整形,2,964,,0,23000000,生物/医疗,23000000,生物/医疗,,,21,1
123,23000005,医疗器械,2,971,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
124,23000006,医疗销售,2,978,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
125,23000007,医药编辑,2,986,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
126,24000000,酒店/餐饮/旅游,1,989,,0,0,,0,,,,0,1
127,24000001,旅游服务,2,990,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,11,1
128,24000002,服务员,2,1000,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,21,1
129,13000006,插画师,2,1001,,0,13000000,设计,13000000,设计,,,11,1
130,25000000,管理培训生,1,1002,,1,0,,0,,,,0,1
131,25000001,管理培训生,2,1004,,1,25000000,管理培训生,25000000,管理培训生,,,0,1
132,25000002,储备干部/店长,2,1005,,0,25000000,管理培训生,25000000,管理培训生,,,0,1
133,19000004,美术教师,2,1006,,0,19000000,教育培训,19000000,教育培训,,,11,1
134,19000005,音乐教师,2,1007,,0,19000000,教育培训,19000000,教育培训,,,11,1
135,19000006,舞蹈教师,2,1008,,0,19000000,教育培训,19000000,教育培训,,,11,1
136,19000007,播音/表演教师,2,1009,,0,19000000,教育培训,19000000,教育培训,,,11,1
137,19000008,幼教,2,1010,,0,19000000,教育培训,19000000,教育培训,,,11,1
138,19000009,家教/托管老师,2,1011,,0,19000000,教育培训,19000000,教育培训,,,11,1
139,19000010,机器人/乐高培训,2,1012,,0,19000000,教育培训,19000000,教育培训,,,11,1
140,19000011,教研/课程设计,2,1013,,0,19000000,教育培训,19000000,教育培训,,,11,1
141,19000012,职业培训,2,1014,,0,19000000,教育培训,19000000,教育培训,,,11,1
142,19000013,IT培训,2,1015,,0,19000000,教育培训,19000000,教育培训,,,11,1
143,19000014,课程顾问,2,1016,,0,19000000,教育培训,19000000,教育培训,,,11,1
144,26000000,机械/汽车,1,1017,,0,0,,0,,,,0,1
145,26000001,工艺工程师,2,1019,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
146,26000002,设备维护,2,1020,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
147,27000000,质量/生产管理,1,1021,,0,0,,0,,,,0,1
148,27000001,质检,2,1023,,0,27000000,质量/生产管理,27000000,质量/生产管理,,,22,1
149,28000000,电子/电气,1,1024,,0,0,,0,,,,0,1
150,28000001,电气/自动化,2,1026,,0,28000000,电子/电气,28000000,电子/电气,,,11,1
151,29000000,技工/普工,1,1027,,0,0,,0,,,,0,1
152,29000001,普工/组装工,2,1029,,0,29000000,技工/普工,29000000,技工/普工,,,21,1
153,21000006,快递/配送,2,1030,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,21,1
154,30000000,采购/外贸,1,1031,,0,0,,0,,,,0,1
155,30000001,外贸业务员,2,1033,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
156,24000003,导游/讲解员,2,1034,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,11,1
157,24000004,餐饮店长,2,1035,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,23,1
158,24000005,酒店前台,2,1036,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,21,1
159,24000006,厨师,2,1037,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,22,1
160,24000007,后厨帮工,2,1038,,0,24000000,酒店/餐饮/旅游,24000000,酒店/餐饮/旅游,,,21,1
161,16000003,前台,2,1039,,0,16000000,人力行政,16000000,人力行政,,,11,1
162,16000004,总助/CEO助理/董事长助理,2,1040,,0,16000000,人力行政,16000000,人力行政,,,11,1
163,12000007,内容编辑,2,1041,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
164,12000008,文案策划,2,1042,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
165,12000009,新媒体运营,2,1043,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
166,12000010,电话客服,2,1044,,0,12000000,互联网运营,12000000,互联网运营,,,21,1
167,12000011,售后客服,2,1045,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
168,12000012,售前客服,2,1046,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
169,12000013,网络客服,2,1047,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
170,12000014,客服专员,2,1048,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
171,12000015,电商运营,2,1049,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
172,12000016,跨境电商运营,2,1050,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
173,12000017,游戏运营,2,1051,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
174,12000018,直播运营,2,1052,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
175,12000019,运营助理/专员,2,1053,,0,12000000,互联网运营,12000000,互联网运营,,,11,1
180,30000002,材料工程师,2,1054,,0,15000000,化学化工,15000000,化学化工,,,11,1
181,30000003,化学分析,2,1055,,0,15000000,化学化工,15000000,化学化工,,,11,1
182,30000004,实验室技术员,2,1056,,0,15000000,化学化工,15000000,化学化工,,,11,1
183,30000005,食品/饮料研发,2,1057,,0,15000000,化学化工,15000000,化学化工,,,11,1
184,30000006,软件测试,2,1058,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
185,30000007,实施工程师,2,1059,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
186,30000008,项目助理,2,1060,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
187,30000009,项目专员,2,1061,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
188,30000010,嵌入式,2,1062,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
189,30000011,自动化,2,1063,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
190,30000012,网络安全,2,1064,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
191,30000013,网络工程师,2,1065,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
192,30000014,IT技术支持,2,1066,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
193,30000015,售后技术支持,2,1067,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
194,30000016,售前技术支持,2,1068,,0,10000000,互联网技术,10000000,互联网技术,,,11,1
195,30000017,产品助理,2,1069,,0,11000000,互联网产品,11000000,互联网产品,,,11,1
196,30000018,产品专员,2,1070,,0,11000000,互联网产品,11000000,互联网产品,,,11,1
197,30000019,游戏策划,2,1071,,0,11000000,互联网产品,11000000,互联网产品,,,11,1
198,30000020,平面设计,2,1072,,0,13000000,设计,13000000,设计,,,11,1
199,30000021,美工,2,1073,,0,13000000,设计,13000000,设计,,,11,1
200,30000022,原画师,2,1074,,0,13000000,设计,13000000,设计,,,11,1
201,30000023,3D设计师,2,1075,,0,13000000,设计,13000000,设计,,,11,1
202,30000024,设计师助理,2,1076,,0,13000000,设计,13000000,设计,,,11,1
203,30000025,CAD设计/制图,2,1077,,0,13000000,设计,13000000,设计,,,11,1
204,30000026,工业设计,2,1078,,0,13000000,设计,13000000,设计,,,11,1
205,30000027,市场推广,2,1079,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
206,30000028,网络推广,2,1080,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
207,30000029,游戏推广,2,1081,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
208,30000030,活动策划,2,1082,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
209,30000031,市场策划,2,1083,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
210,30000032,海外市场,2,1084,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
211,30000033,剪辑师,2,1085,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
212,30000034,视频编辑,2,1086,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
213,30000035,后期制作,2,1087,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
214,30000036,自媒体,2,1088,,0,14000000,市场/传媒,14000000,市场/传媒,,,11,1
215,30000037,招聘,2,1089,,0,16000000,人力行政,16000000,人力行政,,,11,1
216,30000038,后勤,2,1090,,0,16000000,人力行政,16000000,人力行政,,,11,1
217,30000039,会计,2,1091,,0,17000000,财务金融,17000000,财务金融,,,11,1
218,30000040,出纳,2,1092,,0,17000000,财务金融,17000000,财务金融,,,11,1
219,30000041,投资顾问,2,1093,,0,17000000,财务金融,17000000,财务金融,,,11,1
220,30000042,行业研究,2,1094,,0,17000000,财务金融,17000000,财务金融,,,11,1
221,30000043,法务专员/助理,2,1095,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
222,30000044,市场调研,2,1096,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
223,30000045,企业管理咨询,2,1097,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
224,30000046,咨询项目管理,2,1098,,0,18000000,法律/翻译/咨询,18000000,法律/翻译/咨询,,,11,1
225,30000047,班主任/辅导员,2,1099,,0,19000000,教育培训,19000000,教育培训,,,11,1
226,30000048,初中教师,2,1100,,0,19000000,教育培训,19000000,教育培训,,,11,1
227,30000049,小学教师,2,1101,,0,19000000,教育培训,19000000,教育培训,,,11,1
228,30000050,英语教师,2,1102,,0,19000000,教育培训,19000000,教育培训,,,11,1
229,30000051,助教,2,1103,,0,19000000,教育培训,19000000,教育培训,,,11,1
230,30000052,篮球/羽毛球教练,2,1104,,0,19000000,教育培训,19000000,教育培训,,,22,1
231,30000053,销售助理,2,1105,,0,20000000,销售,20000000,销售,,,11,1
232,30000054,销售专员,2,1106,,0,20000000,销售,20000000,销售,,,11,1
233,30000055,销售顾问,2,1107,,0,20000000,销售,20000000,销售,,,11,1
234,30000056,商务专员,2,1108,,0,20000000,销售,20000000,销售,,,11,1
235,30000057,销售经理,2,1109,,0,20000000,销售,20000000,销售,,,11,1
236,30000058,网络销售,2,1110,,0,20000000,销售,20000000,销售,,,21,1
237,30000059,电话销售,2,1111,,0,20000000,销售,20000000,销售,,,11,1
238,30000060,门店店长,2,1112,,0,20000000,销售,20000000,销售,,,23,1
239,30000061,导购,2,1113,,0,20000000,销售,20000000,销售,,,21,1
240,30000062,仓库管理员,2,1114,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,21,1
241,30000063,仓库文员,2,1115,,0,21000000,物流/仓储/运输,21000000,物流/仓储/运输,,,21,1
242,30000064,园林/景观设计,2,1116,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
243,30000065,工程监理,2,1117,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
244,30000066,建筑施工现场管理,2,1118,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
245,30000067,资料员,2,1119,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
246,30000068,施工员,2,1120,,0,22000000,房地产/建筑,22000000,房地产/建筑,,,11,1
247,30000069,医药研发,2,1121,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
248,30000070,医生助理,2,1122,,0,23000000,生物/医疗,23000000,生物/医疗,,,11,1
249,30000071,机械结构工程师,2,1123,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
250,30000072,机械设计师,2,1124,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
251,30000073,机械制图,2,1125,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
252,30000074,汽车服务顾问,2,1126,,0,26000000,机械/汽车,26000000,机械/汽车,,,11,1
253,30000075,生产计划管理,2,1127,,0,27000000,质量/生产管理,27000000,质量/生产管理,,,11,1
254,30000076,电子工程师,2,1128,,0,28000000,电子/电气,28000000,电子/电气,,,11,1
255,30000077,采购专员/助理,2,1129,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
256,30000078,贸易跟单,2,1130,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
257,30000079,单证员,2,1131,,0,30000000,采购/外贸,30000000,采购/外贸,,,11,1
258,30000080,经理助理,2,1132,,0,16000000,人力行政,16000000,人力行政,,,11,1
